"id","bank_id","base_rate","region_id","region_group","mortgage_type","real_estate_type","object_type","benefit_program","loan_term_min","loan_term_max","income_confirmation","loan_amount_min","loan_amount_max","down_payment_rate_min","down_payment_rate_max","has_life_insurance","is_not_citizen","employment_type","registration_type","is_active","created_at","shadow_id"
1273,1,16.69,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},600000,70000000,20.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-10 14:39:16.984 +0300,101710
1274,1,16.69,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},600000,35000000,20.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-10 14:39:16.984 +0300,101711
817,6,17.20,{},regions,mortgage,"{newBuilding,secondary}",{carPlace},noProgram,12,360,{noConfirmation},500000,2000000,50.00,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-10-04 00:00:00.000 +0300,101080
818,6,15.20,{},any,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,12,360,{confirmation},500000,50000000,20.00,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-10-04 00:00:00.000 +0300,101081
819,6,15.20,{},any,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,12,360,{confirmation},500000,50000000,30.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-10-04 00:00:00.000 +0300,101082
820,6,7.49,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,12,360,"{confirmation,noConfirmation}",500000,12000000,20.01,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-10-04 00:00:00.000 +0300,101083
821,6,7.49,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,12,360,"{confirmation,noConfirmation}",500000,6000000,20.01,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-10-04 00:00:00.000 +0300,101084
815,6,16.20,{},any,mortgage,{newBuilding},"{flat,apartments}",noProgram,12,360,{noConfirmation},500000,6000000,50.00,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-10-04 00:00:00.000 +0300,101078
1483,6,15.60,{},any,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,12,360,{confirmation},500000,50000000,20.00,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101855
100081,1,11.89,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},600000,30000000,20.00,39.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100081
100082,1,11.89,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},600000,15000000,20.00,39.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100082
100083,1,11.89,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},600000,50000000,40.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100083
100084,1,11.89,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},600000,30000000,40.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100084
100085,1,12.39,"{1,4593,2,4588}",,mortgage,{secondary},{house},noProgram,36,360,{confirmation},600000,70000000,30.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100085
100086,1,12.39,{},regions,mortgage,{secondary},{house},noProgram,36,360,{confirmation},600000,35000000,30.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100086
1484,6,16.60,{},any,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,12,360,{noConfirmation},500000,6000000,50.00,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101856
100087,1,12.39,"{1,4593,2,4588}",,mortgage,{secondary},{house},noProgram,36,360,{noConfirmation},600000,30000000,30.00,39.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100087
100088,1,12.39,{},regions,mortgage,{secondary},{house},noProgram,36,360,{noConfirmation},600000,15000000,30.00,39.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100088
100089,1,12.39,"{1,4593,2,4588}",,mortgage,{secondary},{house},noProgram,36,360,{noConfirmation},600000,50000000,40.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100089
100090,1,12.39,{},regions,mortgage,{secondary},{house},noProgram,36,360,{noConfirmation},600000,30000000,40.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100090
100091,1,11.99,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},600000,70000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100091
100092,1,11.99,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},600000,35000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100092
100093,1,11.99,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{noConfirmation},600000,70000000,30.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100093
100094,1,11.99,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{noConfirmation},600000,35000000,30.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100094
100095,1,12.49,"{1,4593,2,4588}",,refinancing,{secondary},{house},noProgram,36,360,"{confirmation,noConfirmation}",600000,70000000,50.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100095
100096,1,12.49,{},regions,refinancing,{secondary},{house},noProgram,36,360,"{confirmation,noConfirmation}",600000,35000000,50.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100096
910,5,8.00,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,{noConfirmation},500000,15000000,20.01,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101174
911,5,7.80,"{1,4593,2,4588}",,mortgage,{houseBuilding},{house},governmentSupport2020,36,360,{confirmation},500000,30000000,20.01,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101175
912,5,7.80,{},regions,mortgage,{houseBuilding},{house},governmentSupport2020,36,360,{confirmation},500000,15000000,20.01,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101176
913,5,8.00,"{1,4593,2,4588}",,mortgage,{houseBuilding},{house},governmentSupport2020,36,360,{noConfirmation},500000,30000000,20.01,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101177
914,5,8.00,{},regions,mortgage,{houseBuilding},{house},governmentSupport2020,36,360,{noConfirmation},500000,15000000,20.01,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101178
915,5,7.60,"{1,4593,2,4588}",,mortgage,{houseBuilding},{house},izhsHozsposopom,36,360,{confirmation},500000,12000000,19.99,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101149
823,5,15.00,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},500000,30000000,15.01,20.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101086
824,5,14.00,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},500000,50000000,20.01,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101087
825,5,14.00,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},500000,30000000,20.01,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101088
827,5,15.20,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},500000,50000000,20.01,30.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101090
828,5,14.20,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},500000,50000000,30.01,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101091
829,5,14.20,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},500000,30000000,30.01,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101092
830,5,15.20,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},500000,50000000,15.01,20.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101093
831,5,15.20,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},500000,30000000,15.01,20.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101094
832,5,14.20,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},500000,50000000,20.01,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101095
833,5,14.20,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},500000,30000000,20.01,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101096
834,5,15.40,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},500000,50000000,20.01,30.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101097
835,5,15.40,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},500000,50000000,20.01,30.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101098
836,5,14.40,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},500000,50000000,30.01,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101099
837,5,14.40,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},500000,30000000,30.01,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101100
839,5,15.50,{4593},,mortgage,{newBuilding},{carPlace},noProgram,36,360,{confirmation},300000,3500000,15.01,20.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101102
840,5,15.50,"{2,4588}",,mortgage,{newBuilding},{carPlace},noProgram,36,360,{confirmation},300000,3500000,15.01,20.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101103
841,5,15.50,{},regions,mortgage,{newBuilding},{carPlace},noProgram,36,360,{confirmation},300000,2000000,15.01,20.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101104
842,5,14.50,{1},,mortgage,{newBuilding},{carPlace},noProgram,36,360,{confirmation},300000,5000000,20.01,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101105
845,5,14.50,{},regions,mortgage,{newBuilding},{carPlace},noProgram,36,360,{confirmation},300000,2000000,20.01,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101108
846,5,15.70,{1},,mortgage,{newBuilding},{carPlace},noProgram,36,360,{noConfirmation},300000,5000000,20.01,30.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101109
847,5,15.70,{4593},,mortgage,{newBuilding},{carPlace},noProgram,36,360,{noConfirmation},300000,3500000,20.01,30.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101110
848,5,15.70,"{2,4588}",,mortgage,{newBuilding},{carPlace},noProgram,36,360,{noConfirmation},300000,3500000,20.01,30.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101111
849,5,15.70,{},regions,mortgage,{newBuilding},{carPlace},noProgram,36,360,{noConfirmation},300000,2000000,20.01,30.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101112
850,5,14.70,{1},,mortgage,{newBuilding},{carPlace},noProgram,36,360,{noConfirmation},300000,5000000,30.01,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101113
851,5,14.70,{4593},,mortgage,{newBuilding},{carPlace},noProgram,36,360,{noConfirmation},300000,3500000,30.01,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101114
852,5,14.70,"{2,4588}",,mortgage,{newBuilding},{carPlace},noProgram,36,360,{noConfirmation},300000,3500000,30.01,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101115
853,5,14.70,{},regions,mortgage,{newBuilding},{carPlace},noProgram,36,360,{noConfirmation},300000,2000000,30.01,89.90,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101116
854,5,15.70,{1},,mortgage,{secondary},{carPlace},noProgram,36,360,{confirmation},300000,5000000,15.01,20.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101117
100291,3,12.39,{},any,mortgage,{secondary},{flat},noProgram,36,360,{confirmation},1500000,40000000,15.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100291
100292,3,12.39,{},any,mortgage,{secondary},{apartments},noProgram,36,360,{confirmation},1500000,26000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100292
100293,3,12.39,{},any,mortgage,{newBuilding},{flat},noProgram,36,360,{confirmation},1500000,40000000,15.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100293
